date,round,white_id,black_id,white_elo,black_elo,white_title,black_title,result
2013-08-11,1.1,14200988,4148843,2630.0,2651.0,GM,GM,1/2-1/2
2013-08-11,1.1,13402129,10601457,2660.0,2652.0,GM,GM,0-1
2013-08-11,1.1,1207822,5004985,2634.0,2660.0,GM,GM,1/2-1/2
2013-08-11,1.1,4113403,1126881,2659.0,2654.0,GM,GM,1/2-1/2
2013-08-11,1.1,4119150,4142578,2651.0,2653.0,GM,GM,1/2-1/2
2013-08-11,1.1,8603820,14602377,2662.0,2651.0,GM,GM,1/2-1/2
2013-08-11,1.1,1200372,4150120,2646.0,2648.0,GM,GM,0-1
2013-08-12,1.2,13800698,13300474,2304.0,2813.0,,GM,0-1
2013-08-12,1.2,2020009,5040299,2796.0,2340.0,GM,IM,1/2-1/2
2013-08-12,1.2,8700257,4101588,,2784.0,FM,GM,0-1
2013-08-12,1.2,4126025,4300726,2785.0,2341.0,GM,IM,1-0
2013-08-12,1.2,8100977,14109603,2371.0,2772.0,IM,GM,1/2-1/2
2013-08-12,1.2,2016192,3801934,2772.0,2434.0,GM,WGM,1-0
2013-08-12,1.2,10200037,2805677,2470.0,2764.0,GM,GM,1/2-1/2
2013-08-12,1.2,2000024,8603928,2741.0,2484.0,GM,IM,1/2-1/2
2013-08-12,1.2,627143,13401319,2489.0,2775.0,IM,GM,1/2-1/2
2013-08-12,1.2,3503240,10600140,2757.0,2487.0,GM,GM,1-0
2013-08-12,1.2,1501720,14103320,2492.0,2756.0,IM,GM,1/2-1/2
2013-08-12,1.2,8602883,8603294,2747.0,2500.0,GM,IM,1-0
2013-08-12,1.2,14110911,4102142,2500.0,2746.0,GM,GM,1-0
2013-08-12,1.2,400041,8603189,2740.0,2512.0,GM,IM,1/2-1/2
2013-08-12,1.2,1501674,703303,2519.0,2744.0,GM,GM,1/2-1/2
2013-08-12,1.2,4116992,4128290,2739.0,2524.0,GM,GM,1-0
2013-08-12,1.2,2034387,4152956,2539.0,2719.0,GM,GM,0-1
2013-08-12,1.2,24116068,9301348,2737.0,2556.0,GM,GM,1/2-1/2
2013-08-12,1.2,1170546,14100010,2534.0,2731.0,IM,GM,0-1
2013-08-12,1.2,13400924,3802272,2733.0,2569.0,GM,GM,1/2-1/2
2013-08-12,1.2,12502200,4158814,2535.0,2716.0,GM,GM,1/2-1/2
2013-08-12,1.2,14105730,13402935,2720.0,2567.0,GM,GM,1/2-1/2
2013-08-12,1.2,2008572,623539,2546.0,2719.0,GM,GM,0-1
2013-08-12,1.2,4168119,8603405,2723.0,2551.0,GM,GM,0-1
2013-08-12,1.2,112275,309095,2561.0,2715.0,GM,GM,1/2-1/2
2013-08-12,1.2,605506,1500015,2714.0,2567.0,GM,GM,1-0
2013-08-12,1.2,5018471,4138147,2567.0,2710.0,GM,GM,1/2-1/2
2013-08-12,1.2,4122356,5201241,2724.0,2565.0,GM,GM,1-0
2013-08-12,1.2,5201640,12401137,2571.0,2702.0,GM,GM,0-1
2013-08-12,1.2,14109530,2008564,2709.0,2574.0,GM,GM,1/2-1/2
2013-08-12,1.2,2606771,4120787,2584.0,2707.0,GM,GM,1/2-1/2
2013-08-12,1.2,4147235,6500617,2706.0,2588.0,GM,GM,1/2-1/2
2013-08-12,1.2,14116731,5202213,2584.0,2710.0,GM,GM,1/2-1/2
2013-08-12,1.2,608742,2000059,2708.0,2584.0,GM,GM,1/2-1/2
2013-08-12,1.2,107069,4125029,2586.0,2700.0,GM,GM,1/2-1/2
2013-08-12,1.2,2205530,108049,2706.0,2578.0,GM,GM,1-0
2013-08-12,1.2,813613,14102951,2607.0,2702.0,GM,GM,0-1
2013-08-12,1.2,1118358,2107139,2701.0,2595.0,GM,GM,1/2-1/2
2013-08-12,1.2,10601619,14102560,2594.0,2699.0,GM,GM,0-1
2013-08-12,1.2,310204,1503707,2699.0,2605.0,GM,GM,1/2-1/2
2013-08-12,1.2,8602980,2209390,2609.0,2696.0,GM,GM,1/2-1/2
2013-08-12,1.2,700070,3507165,2696.0,2609.0,GM,GM,1/2-1/2
2013-08-12,1.2,14113147,13601520,2607.0,2696.0,GM,GM,1-0
2013-08-12,1.2,13300032,12401110,2691.0,2625.0,GM,GM,1/2-1/2
2013-08-12,1.2,4118987,3503739,2626.0,2698.0,GM,GM,1/2-1/2
2013-08-12,1.2,14107090,2023970,2688.0,2623.0,GM,GM,0-1
2013-08-12,1.2,2804344,8604436,2628.0,2693.0,GM,GM,1/2-1/2
2013-08-12,1.2,1610856,4170350,2680.0,2644.0,GM,GM,1-0
2013-08-12,1.2,2101246,4162722,2632.0,2693.0,GM,GM,1/2-1/2
2013-08-12,1.2,3800024,13302485,2664.0,2632.0,GM,GM,1/2-1/2
2013-08-12,1.2,5016690,14109182,2643.0,2678.0,GM,GM,0-1
2013-08-12,1.2,13900048,300071,2672.0,2635.0,GM,GM,1/2-1/2
2013-08-12,1.2,13501470,4100107,2636.0,2668.0,GM,GM,1/2-1/2
2013-08-12,1.2,14102536,24126055,2669.0,2624.0,GM,GM,0-1
2013-08-12,1.2,3901211,14101025,2660.0,2667.0,GM,GM,1/2-1/2
2013-08-12,1.2,4168003,1007246,2676.0,2623.0,GM,GM,1-0
2013-08-12,1.2,409561,4198603,2645.0,2655.0,GM,GM,1/2-1/2
2013-08-12,1.2,4148843,14200988,2651.0,2630.0,GM,GM,0-1
2013-08-12,1.2,10601457,13402129,2652.0,2660.0,GM,GM,0-1
2013-08-12,1.2,5004985,1207822,2660.0,2634.0,GM,GM,1/2-1/2
2013-08-12,1.2,1126881,4113403,2654.0,2659.0,GM,GM,1/2-1/2
2013-08-12,1.2,4142578,4119150,2653.0,2651.0,GM,GM,1/2-1/2
2013-08-12,1.2,14602377,8603820,2651.0,2662.0,GM,GM,1/2-1/2
2013-08-12,1.2,4150120,1200372,2648.0,2646.0,GM,GM,1/2-1/2
2013-08-13,1.3,8603928,2000024,2484.0,2741.0,IM,GM,1/2-1/2
2013-08-13,1.3,4102142,14110911,2746.0,2500.0,GM,GM,1-0
2013-08-13,1.3,8603189,400041,2512.0,2740.0,IM,GM,1/2-1/2
2013-08-13,1.3,4128290,4116992,2524.0,2739.0,GM,GM,0-1
2013-08-13,1.3,3802272,13400924,2569.0,2733.0,GM,GM,1-0
2013-08-13,1.3,12502200,4158814,2535.0,2716.0,GM,GM,0-1
2013-08-13,1.3,14105730,13402935,2720.0,2567.0,GM,GM,1-0
2013-08-13,1.3,5018471,4138147,2567.0,2710.0,GM,GM,1-0
2013-08-13,1.3,4147235,6500617,2706.0,2588.0,GM,GM,1/2-1/2
2013-08-13,1.3,107069,4125029,2586.0,2700.0,GM,GM,1/2-1/2
2013-08-13,1.3,2107139,1118358,2595.0,2701.0,GM,GM,1-0
2013-08-13,1.3,1503707,310204,2605.0,2699.0,GM,GM,1-0
2013-08-13,1.3,8602980,2209390,2609.0,2696.0,GM,GM,1-0
2013-08-13,1.3,13601520,14113147,2696.0,2607.0,GM,GM,1-0
2013-08-13,1.3,4118987,3503739,2626.0,2698.0,GM,GM,0-1
2013-08-13,1.3,2804344,8604436,2628.0,2693.0,GM,GM,0-1
2013-08-13,1.3,4170350,1610856,2644.0,2680.0,GM,GM,0-1
2013-08-13,1.3,2101246,4162722,2632.0,2693.0,GM,GM,1-0
2013-08-13,1.3,3800024,13302485,2664.0,2632.0,GM,GM,1-0
2013-08-13,1.3,14109182,5016690,2678.0,2643.0,GM,GM,0-1
2013-08-13,1.3,13900048,300071,2672.0,2635.0,GM,GM,1/2-1/2
2013-08-13,1.3,4100107,13501470,2668.0,2636.0,GM,GM,1-0
2013-08-13,1.3,4198603,409561,2655.0,2645.0,GM,GM,1/2-1/2
2013-08-13,1.3,10601457,13402129,2652.0,2660.0,GM,GM,1-0
2013-08-13,1.3,1207822,5004985,2634.0,2660.0,GM,GM,1/2-1/2
2013-08-13,1.3,4113403,1126881,2659.0,2654.0,GM,GM,1-0
2013-08-13,1.3,4119150,4142578,2651.0,2653.0,GM,GM,1-0
2013-08-13,1.3,8603820,14602377,2662.0,2651.0,GM,GM,1-0
2013-08-13,1.4,2000024,8603928,2741.0,2484.0,GM,IM,1/2-1/2
2013-08-13,1.4,14110911,4102142,2500.0,2746.0,GM,GM,0-1
2013-08-13,1.4,400041,8603189,2740.0,2512.0,GM,IM,1-0
2013-08-13,1.4,4116992,4128290,2739.0,2524.0,GM,GM,1-0
2013-08-13,1.4,13400924,3802272,2733.0,2569.0,GM,GM,1-0
2013-08-13,1.4,4158814,12502200,2716.0,2535.0,GM,GM,1/2-1/2
2013-08-13,1.4,13402935,14105730,2567.0,2720.0,GM,GM,0-1
2013-08-13,1.4,4138147,5018471,2710.0,2567.0,GM,GM,1-0
2013-08-13,1.4,6500617,4147235,2588.0,2706.0,GM,GM,1/2-1/2
2013-08-13,1.4,4125029,107069,2700.0,2586.0,GM,GM,1/2-1/2
2013-08-13,1.4,1118358,2107139,2701.0,2595.0,GM,GM,1/2-1/2
2013-08-13,1.4,310204,1503707,2699.0,2605.0,GM,GM,1/2-1/2
2013-08-13,1.4,2209390,8602980,2696.0,2609.0,GM,GM,1-0
2013-08-13,1.4,14113147,13601520,2607.0,2696.0,GM,GM,0-1
2013-08-13,1.4,3503739,4118987,2698.0,2626.0,GM,GM,1-0
2013-08-13,1.4,8604436,2804344,2693.0,2628.0,GM,GM,1/2-1/2
2013-08-13,1.4,1610856,4170350,2680.0,2644.0,GM,GM,1/2-1/2
2013-08-13,1.4,4162722,2101246,2693.0,2632.0,GM,GM,1-0
2013-08-13,1.4,13302485,3800024,2632.0,2664.0,GM,GM,1-0
2013-08-13,1.4,5016690,14109182,2643.0,2678.0,GM,GM,0-1
2013-08-13,1.4,300071,13900048,2635.0,2672.0,GM,GM,1/2-1/2
2013-08-13,1.4,13501470,4100107,2636.0,2668.0,GM,GM,1/2-1/2
2013-08-13,1.4,409561,4198603,2645.0,2655.0,GM,GM,1/2-1/2
2013-08-13,1.4,13402129,10601457,2660.0,2652.0,GM,GM,1-0
2013-08-13,1.4,5004985,1207822,2660.0,2634.0,GM,GM,1-0
2013-08-13,1.4,1126881,4113403,2654.0,2659.0,GM,GM,1-0
2013-08-13,1.4,4142578,4119150,2653.0,2651.0,GM,GM,1/2-1/2
2013-08-13,1.4,14602377,8603820,2651.0,2662.0,GM,GM,0-1
2013-08-13,1.5,8603928,2000024,2484.0,2741.0,IM,GM,0-1
2013-08-13,1.5,3802272,13400924,2569.0,2733.0,GM,GM,0-1
2013-08-13,1.5,5018471,4138147,2567.0,2710.0,GM,GM,1/2-1/2
2013-08-13,1.5,6500617,4147235,2588.0,2706.0,GM,GM,0-1
2013-08-13,1.5,4125029,107069,2700.0,2586.0,GM,GM,0-1
2013-08-13,1.5,2209390,8602980,2696.0,2609.0,GM,GM,1-0
2013-08-13,1.5,2101246,4162722,2632.0,2693.0,GM,GM,1/2-1/2
2013-08-13,1.5,13302485,3800024,2632.0,2664.0,GM,GM,1-0
2013-08-13,1.5,5016690,14109182,2643.0,2678.0,GM,GM,0-1
2013-08-13,1.5,300071,13900048,2635.0,2672.0,GM,GM,1/2-1/2
2013-08-13,1.5,409561,4198603,2645.0,2655.0,GM,GM,1/2-1/2
2013-08-13,1.5,13402129,10601457,2660.0,2652.0,GM,GM,1-0
2013-08-13,1.5,4113403,1126881,2659.0,2654.0,GM,GM,1/2-1/2
2013-08-13,1.6,2000024,8603928,2741.0,2484.0,GM,IM,1/2-1/2
2013-08-13,1.6,13400924,3802272,2733.0,2569.0,GM,GM,1/2-1/2
2013-08-13,1.6,4138147,5018471,2710.0,2567.0,GM,GM,1/2-1/2
2013-08-13,1.6,4147235,6500617,2706.0,2588.0,GM,GM,0-1
2013-08-13,1.6,107069,4125029,2586.0,2700.0,GM,GM,1/2-1/2
2013-08-13,1.6,8602980,2209390,2609.0,2696.0,GM,GM,0-1
2013-08-13,1.6,4162722,2101246,2693.0,2632.0,GM,GM,0-1
2013-08-13,1.6,3800024,13302485,2664.0,2632.0,GM,GM,1-0
2013-08-13,1.6,14109182,5016690,2678.0,2643.0,GM,GM,1-0
2013-08-13,1.6,13900048,300071,2672.0,2635.0,GM,GM,1-0
2013-08-13,1.6,4198603,409561,2655.0,2645.0,GM,GM,1-0
2013-08-13,1.6,10601457,13402129,2652.0,2660.0,GM,GM,1/2-1/2
2013-08-13,1.6,1126881,4113403,2654.0,2659.0,GM,GM,1/2-1/2
2013-08-13,1.7,4138147,5018471,2710.0,2567.0,GM,GM,0-1
2013-08-13,1.7,6500617,4147235,2588.0,2706.0,GM,GM,1-0
2013-08-13,1.7,3800024,13302485,2664.0,2632.0,GM,GM,0-1
2013-08-13,1.7,1126881,4113403,2654.0,2659.0,GM,GM,1/2-1/2
2013-08-13,1.8,5018471,4138147,2567.0,2710.0,GM,GM,1-0
2013-08-13,1.8,4147235,6500617,2706.0,2588.0,GM,GM,1-0
2013-08-13,1.8,13302485,3800024,2632.0,2664.0,GM,GM,0-1
2013-08-13,1.8,4113403,1126881,2659.0,2654.0,GM,GM,0-1
2013-08-13,1.9,4147235,6500617,2706.0,2588.0,GM,GM,1-0
2013-08-13,1.9,13302485,3800024,2632.0,2664.0,GM,GM,0-1
2013-08-14,2.1,4150120,13300474,2648.0,2813.0,GM,GM,1/2-1/2
2013-08-14,2.1,2020009,8603820,2796.0,2662.0,GM,GM,1-0
2013-08-14,2.1,4119150,4101588,2651.0,2784.0,GM,GM,1/2-1/2
2013-08-14,2.1,4126025,1126881,2785.0,2654.0,GM,GM,1-0
2013-08-14,2.1,5004985,14109603,2660.0,2772.0,GM,GM,1/2-1/2
2013-08-14,2.1,2016192,13402129,2772.0,2660.0,GM,GM,1-0
2013-08-14,2.1,14200988,2805677,2630.0,2764.0,GM,GM,1/2-1/2
2013-08-14,2.1,2000024,4198603,2741.0,2655.0,GM,GM,1-0
2013-08-14,2.1,4168003,13401319,2676.0,2775.0,GM,GM,1/2-1/2
2013-08-14,2.1,3503240,14101025,2757.0,2667.0,GM,GM,1-0
2013-08-14,2.1,24126055,14103320,2624.0,2756.0,GM,GM,1/2-1/2
2013-08-14,2.1,8602883,4100107,2747.0,2668.0,GM,GM,1/2-1/2
2013-08-14,2.1,13900048,4102142,2672.0,2746.0,GM,GM,1/2-1/2
2013-08-14,2.1,400041,14109182,2740.0,2678.0,GM,GM,1/2-1/2
2013-08-14,2.1,3800024,703303,2664.0,2744.0,GM,GM,1-0
2013-08-14,2.1,4116992,2101246,2739.0,2632.0,GM,GM,1-0
2013-08-14,2.1,1610856,4152956,2680.0,2719.0,GM,GM,1/2-1/2
2013-08-14,2.1,24116068,8604436,2737.0,2693.0,GM,GM,1-0
2013-08-14,2.1,2023970,14100010,2623.0,2731.0,GM,GM,0-1
2013-08-14,2.1,13400924,3503739,2733.0,2698.0,GM,GM,1/2-1/2
2013-08-14,2.1,12401110,4158814,2625.0,2716.0,GM,GM,1/2-1/2
2013-08-14,2.1,14105730,13601520,2720.0,2696.0,GM,GM,1-0
2013-08-14,2.1,3507165,623539,2609.0,2719.0,GM,GM,0-1
2013-08-14,2.1,2209390,8603405,2696.0,2551.0,GM,GM,1/2-1/2
2013-08-14,2.1,1503707,309095,2605.0,2715.0,GM,GM,1/2-1/2
2013-08-14,2.1,605506,14102560,2714.0,2699.0,GM,GM,1/2-1/2
2013-08-14,2.1,5018471,2107139,2567.0,2595.0,GM,GM,1/2-1/2
2013-08-14,2.1,4122356,14102951,2724.0,2702.0,GM,GM,1/2-1/2
2013-08-14,2.1,2205530,12401137,2706.0,2702.0,GM,GM,1/2-1/2
2013-08-14,2.1,14109530,107069,2709.0,2586.0,GM,GM,1/2-1/2
2013-08-14,2.1,608742,4120787,2708.0,2707.0,GM,GM,1/2-1/2
2013-08-14,2.1,4147235,5202213,2706.0,2710.0,GM,GM,1-0
2013-08-15,2.2,13300474,4150120,2813.0,2648.0,GM,GM,1/2-1/2
2013-08-15,2.2,8603820,2020009,2662.0,2796.0,GM,GM,1/2-1/2
2013-08-15,2.2,4101588,4119150,2784.0,2651.0,GM,GM,1/2-1/2
2013-08-15,2.2,1126881,4126025,2654.0,2785.0,GM,GM,1/2-1/2
2013-08-15,2.2,14109603,5004985,2772.0,2660.0,GM,GM,1/2-1/2
2013-08-15,2.2,13402129,2016192,2660.0,2772.0,GM,GM,1/2-1/2
2013-08-15,2.2,2805677,14200988,2764.0,2630.0,GM,GM,1-0
2013-08-15,2.2,4198603,2000024,2655.0,2741.0,GM,GM,1-0
2013-08-15,2.2,13401319,4168003,2775.0,2676.0,GM,GM,1/2-1/2
2013-08-15,2.2,14101025,3503240,2667.0,2757.0,GM,GM,1/2-1/2
2013-08-15,2.2,14103320,24126055,2756.0,2624.0,GM,GM,1/2-1/2
2013-08-15,2.2,4100107,8602883,2668.0,2747.0,GM,GM,1/2-1/2
2013-08-15,2.2,4102142,13900048,2746.0,2672.0,GM,GM,1/2-1/2
2013-08-15,2.2,14109182,400041,2678.0,2740.0,GM,GM,1/2-1/2
2013-08-15,2.2,703303,3800024,2744.0,2664.0,GM,GM,1/2-1/2
2013-08-15,2.2,2101246,4116992,2632.0,2739.0,GM,GM,1/2-1/2
2013-08-15,2.2,4152956,1610856,2719.0,2680.0,GM,GM,1-0
2013-08-15,2.2,8604436,24116068,2693.0,2737.0,GM,GM,0-1
2013-08-15,2.2,14100010,2023970,2731.0,2623.0,GM,GM,1-0
2013-08-15,2.2,3503739,13400924,2698.0,2733.0,GM,GM,1/2-1/2
2013-08-15,2.2,4158814,12401110,2716.0,2625.0,GM,GM,1-0
2013-08-15,2.2,13601520,14105730,2696.0,2720.0,GM,GM,1-0
2013-08-15,2.2,623539,3507165,2719.0,2609.0,GM,GM,1-0
2013-08-15,2.2,8603405,2209390,2551.0,2696.0,GM,GM,1-0
2013-08-15,2.2,309095,1503707,2715.0,2605.0,GM,GM,1/2-1/2
2013-08-15,2.2,14102560,605506,2699.0,2714.0,GM,GM,1/2-1/2
2013-08-15,2.2,2107139,5018471,2595.0,2567.0,GM,GM,0-1
2013-08-15,2.2,14102951,4122356,2702.0,2724.0,GM,GM,1-0
2013-08-15,2.2,12401137,2205530,2702.0,2706.0,GM,GM,1/2-1/2
2013-08-15,2.2,107069,14109530,2586.0,2709.0,GM,GM,0-1
2013-08-15,2.2,4120787,608742,2707.0,2708.0,GM,GM,1/2-1/2
2013-08-15,2.2,5202213,4147235,2710.0,2706.0,GM,GM,1/2-1/2
2013-08-16,2.3,4150120,13300474,2648.0,2813.0,GM,GM,0-1
2013-08-16,2.3,4119150,4101588,2651.0,2784.0,GM,GM,1/2-1/2
2013-08-16,2.3,14109603,5004985,2772.0,2660.0,GM,GM,1-0
2013-08-16,2.3,4198603,2000024,2655.0,2741.0,GM,GM,0-1
2013-08-16,2.3,4168003,13401319,2676.0,2775.0,GM,GM,1/2-1/2
2013-08-16,2.3,14103320,24126055,2756.0,2624.0,GM,GM,1/2-1/2
2013-08-16,2.3,4100107,8602883,2668.0,2747.0,GM,GM,1-0
2013-08-16,2.3,4102142,13900048,2746.0,2672.0,GM,GM,1/2-1/2
2013-08-16,2.3,400041,14109182,2740.0,2678.0,GM,GM,1/2-1/2
2013-08-16,2.3,3503739,13400924,2698.0,2733.0,GM,GM,1/2-1/2
2013-08-16,2.3,13601520,14105730,2696.0,2720.0,GM,GM,0-1
2013-08-16,2.3,1503707,309095,2605.0,2715.0,GM,GM,1-0
2013-08-16,2.3,14102560,605506,2699.0,2714.0,GM,GM,1-0
2013-08-16,2.3,2205530,12401137,2706.0,2702.0,GM,GM,1/2-1/2
2013-08-16,2.3,608742,4120787,2708.0,2707.0,GM,GM,0-1
2013-08-16,2.4,13300474,4150120,2813.0,2648.0,GM,GM,1-0
2013-08-16,2.4,4101588,4119150,2784.0,2651.0,GM,GM,1-0
2013-08-16,2.4,5004985,14109603,2660.0,2772.0,GM,GM,1/2-1/2
2013-08-16,2.4,2000024,4198603,2741.0,2655.0,GM,GM,1-0
2013-08-16,2.4,13401319,4168003,2775.0,2676.0,GM,GM,1-0
2013-08-16,2.4,24126055,14103320,2624.0,2756.0,GM,GM,1/2-1/2
2013-08-16,2.4,8602883,4100107,2747.0,2668.0,GM,GM,0-1
2013-08-16,2.4,13900048,4102142,2672.0,2746.0,GM,GM,0-1
2013-08-16,2.4,14109182,400041,2678.0,2740.0,GM,GM,1-0
2013-08-16,2.4,13400924,3503739,2733.0,2698.0,GM,GM,1/2-1/2
2013-08-16,2.4,14105730,13601520,2720.0,2696.0,GM,GM,1-0
2013-08-16,2.4,309095,1503707,2715.0,2605.0,GM,GM,0-1
2013-08-16,2.4,605506,14102560,2714.0,2699.0,GM,GM,1/2-1/2
2013-08-16,2.4,12401137,2205530,2702.0,2706.0,GM,GM,1-0
2013-08-16,2.4,4120787,608742,2707.0,2708.0,GM,GM,1-0
2013-08-16,2.5,24126055,14103320,2624.0,2756.0,GM,GM,1/2-1/2
2013-08-16,2.5,3503739,13400924,2698.0,2733.0,GM,GM,0-1
2013-08-16,2.6,14103320,24126055,2756.0,2624.0,GM,GM,1/2-1/2
2013-08-16,2.6,13400924,3503739,2733.0,2698.0,GM,GM,1-0
2013-08-16,2.7,14103320,24126055,2756.0,2624.0,GM,GM,1/2-1/2
2013-08-16,2.8,24126055,14103320,2624.0,2756.0,GM,GM,1/2-1/2
2013-08-16,2.9,24126055,14103320,2624.0,2756.0,GM,GM,1-0
2013-08-17,3.1,13300474,4147235,2813.0,2706.0,GM,GM,0-1
2013-08-17,3.1,4120787,2020009,2707.0,2796.0,GM,GM,1/2-1/2
2013-08-17,3.1,4101588,14109530,2784.0,2709.0,GM,GM,1/2-1/2
2013-08-17,3.1,12401137,4126025,2702.0,2785.0,GM,GM,1-0
2013-08-17,3.1,14109603,14102951,2772.0,2702.0,GM,GM,1/2-1/2
2013-08-17,3.1,5018471,2016192,2567.0,2772.0,GM,GM,0-1
2013-08-17,3.1,2805677,14102560,2764.0,2699.0,GM,GM,1-0
2013-08-17,3.1,1503707,2000024,2605.0,2741.0,GM,GM,0-1
2013-08-17,3.1,13401319,8603405,2775.0,2551.0,GM,GM,1/2-1/2
2013-08-17,3.1,623539,3503240,2719.0,2757.0,GM,GM,1-0
2013-08-17,3.1,24126055,14105730,2624.0,2720.0,GM,GM,1/2-1/2
2013-08-17,3.1,4158814,4100107,2716.0,2668.0,GM,GM,1/2-1/2
2013-08-17,3.1,4102142,13400924,2746.0,2733.0,GM,GM,1-0
2013-08-17,3.1,14100010,14109182,2731.0,2678.0,GM,GM,1/2-1/2
2013-08-17,3.1,3800024,24116068,2664.0,2737.0,GM,GM,0-1
2013-08-17,3.1,4152956,4116992,2719.0,2739.0,GM,GM,1/2-1/2
2013-08-18,3.2,4147235,13300474,2706.0,2813.0,GM,GM,1/2-1/2
2013-08-18,3.2,2020009,4120787,2796.0,2707.0,GM,GM,1/2-1/2
2013-08-18,3.2,14109530,4101588,2709.0,2784.0,GM,GM,1/2-1/2
2013-08-18,3.2,4126025,12401137,2785.0,2702.0,GM,GM,1-0
2013-08-18,3.2,14102951,14109603,2702.0,2772.0,GM,GM,1/2-1/2
2013-08-18,3.2,2016192,5018471,2772.0,2567.0,GM,GM,1-0
2013-08-18,3.2,14102560,2805677,2699.0,2764.0,GM,GM,1/2-1/2
2013-08-18,3.2,2000024,1503707,2741.0,2605.0,GM,GM,1/2-1/2
2013-08-18,3.2,8603405,13401319,2551.0,2775.0,GM,GM,1/2-1/2
2013-08-18,3.2,3503240,623539,2757.0,2719.0,GM,GM,1/2-1/2
2013-08-18,3.2,14105730,24126055,2720.0,2624.0,GM,GM,1/2-1/2
2013-08-18,3.2,4100107,4158814,2668.0,2716.0,GM,GM,1/2-1/2
2013-08-18,3.2,13400924,4102142,2733.0,2746.0,GM,GM,1/2-1/2
2013-08-18,3.2,14109182,14100010,2678.0,2731.0,GM,GM,1/2-1/2
2013-08-18,3.2,24116068,3800024,2737.0,2664.0,GM,GM,0-1
2013-08-18,3.2,4116992,4152956,2739.0,2719.0,GM,GM,1/2-1/2
2013-08-19,3.3,2020009,4120787,2796.0,2707.0,GM,GM,1-0
2013-08-19,3.3,4101588,14109530,2784.0,2709.0,GM,GM,1-0
2013-08-19,3.3,4126025,12401137,2785.0,2702.0,GM,GM,0-1
2013-08-19,3.3,14109603,14102951,2772.0,2702.0,GM,GM,1/2-1/2
2013-08-19,3.3,13401319,8603405,2775.0,2551.0,GM,GM,1-0
2013-08-19,3.3,14105730,24126055,2720.0,2624.0,GM,GM,1-0
2013-08-19,3.3,4158814,4100107,2716.0,2668.0,GM,GM,0-1
2013-08-19,3.3,14109182,14100010,2678.0,2731.0,GM,GM,0-1
2013-08-19,3.3,3800024,24116068,2664.0,2737.0,GM,GM,1-0
2013-08-19,3.3,4152956,4116992,2719.0,2739.0,GM,GM,1/2-1/2
2013-08-19,3.4,4120787,2020009,2707.0,2796.0,GM,GM,0-1
2013-08-19,3.4,14109530,4101588,2709.0,2784.0,GM,GM,0-1
2013-08-19,3.4,12401137,4126025,2702.0,2785.0,GM,GM,1/2-1/2
2013-08-19,3.4,14102951,14109603,2702.0,2772.0,GM,GM,1/2-1/2
2013-08-19,3.4,8603405,13401319,2551.0,2775.0,GM,GM,1/2-1/2
2013-08-19,3.4,24126055,14105730,2624.0,2720.0,GM,GM,1/2-1/2
2013-08-19,3.4,4100107,4158814,2668.0,2716.0,GM,GM,0-1
2013-08-19,3.4,14100010,14109182,2731.0,2678.0,GM,GM,1-0
2013-08-19,3.4,24116068,3800024,2737.0,2664.0,GM,GM,1/2-1/2
2013-08-19,3.4,4116992,4152956,2739.0,2719.0,GM,GM,1/2-1/2
2013-08-19,3.5,14102951,14109603,2702.0,2772.0,GM,GM,1-0
2013-08-19,3.5,4158814,4100107,2716.0,2668.0,GM,GM,1-0
2013-08-19,3.5,4116992,4152956,2739.0,2719.0,GM,GM,1/2-1/2
2013-08-19,3.6,14109603,14102951,2772.0,2702.0,GM,GM,1-0
2013-08-19,3.6,4100107,4158814,2668.0,2716.0,GM,GM,0-1
2013-08-19,3.6,4152956,4116992,2719.0,2739.0,GM,GM,1/2-1/2
2013-08-19,3.7,14102951,14109603,2702.0,2772.0,GM,GM,1/2-1/2
2013-08-19,3.7,4116992,4152956,2739.0,2719.0,GM,GM,1/2-1/2
2013-08-19,3.8,14109603,14102951,2772.0,2702.0,GM,GM,1-0
2013-08-19,3.8,4152956,4116992,2719.0,2739.0,GM,GM,0-1
2013-08-20,4.1,4116992,4147235,2739.0,2706.0,GM,GM,1/2-1/2
2013-08-20,4.1,2020009,3800024,2796.0,2664.0,GM,GM,1-0
2013-08-20,4.1,14100010,4101588,2731.0,2784.0,GM,GM,0-1
2013-08-20,4.1,12401137,4102142,2702.0,2746.0,GM,GM,1/2-1/2
2013-08-20,4.1,4158814,14109603,2716.0,2772.0,GM,GM,1/2-1/2
2013-08-20,4.1,2016192,14105730,2772.0,2720.0,GM,GM,1/2-1/2
2013-08-20,4.1,623539,2805677,2719.0,2764.0,GM,GM,1/2-1/2
2013-08-20,4.1,2000024,13401319,2741.0,2775.0,GM,GM,1-0
2013-08-21,4.2,4147235,4116992,2706.0,2739.0,GM,GM,1/2-1/2
2013-08-21,4.2,3800024,2020009,2664.0,2796.0,GM,GM,0-1
2013-08-21,4.2,4101588,14100010,2784.0,2731.0,GM,GM,1/2-1/2
2013-08-21,4.2,4102142,12401137,2746.0,2702.0,GM,GM,1/2-1/2
2013-08-21,4.2,14109603,4158814,2772.0,2716.0,GM,GM,1/2-1/2
2013-08-21,4.2,14105730,2016192,2720.0,2772.0,GM,GM,1-0
2013-08-21,4.2,2805677,623539,2764.0,2719.0,GM,GM,1/2-1/2
2013-08-21,4.2,13401319,2000024,2775.0,2741.0,GM,GM,1/2-1/2
